﻿Post Id,Post URL,Page Id,Created Time,Type,Message,Reactions Like Total,Reactions Love Total,Reactions Wow Total,Reactions Haha Total,Reactions Sorry Total,Reactions Anger Total,Comments,Shares,Impressions,Engaged Fan,Link,Total Reactions
1692583127699872_2697570150534493,https://facebook.com/1692583127699872_2697570150534493,1692583127699872,07 May 2021 11:30:02 AM,photo,"?¿Sabias que si aceptas pagos vía electrónica puedes incrementar tus ventas  potencialmente hasta un 20%? ✅Qpaypro te ayudará a implementar una plataforma de pagos totalmente en línea, rápida, segura y fácil de usar.
 

#ecommerce #qpaypro #marketing #pay #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico #redessocialles #seo #shopping #business #empresas #onlinestore #store #tiendaenlínea #tienda #fanpage #socialmediamarketing #startup #shoppingonline #payments",6,1,0,0,0,1,0,2,0,,https://www.facebook.com/photo.php?fbid=2697570150534493&set=a.504567235015204&type=3,8
1692583127699872_2696193440672164,https://facebook.com/1692583127699872_2696193440672164,1692583127699872,05 May 2021 11:12:19 AM,video,"??Nuestros amigos de Plackit nos cuentan sus herramientas para el comercio electrónico.

??Compra en línea y paga con tarjeta en: https://www.plackit.com/tienda/ 

#ecommerce #qpaypro #marketing #pay #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico #redessocialles #seo #shopping #business #empresas #onlinestore #store #tiendaenlínea #tienda #fanpage #socialmediamarketing #startup #shoppingonline #payments",1,1,0,0,0,0,0,0,0,,https://www.facebook.com/504840204987907/videos/368035897924925,2
1692583127699872_2694812304143611,https://facebook.com/1692583127699872_2694812304143611,1692583127699872,03 May 2021 11:30:02 AM,photo,"?¿Sabias que las compras en línea tuvieron un crecimiento del 50% en el 2020? Qpaypro facilitará la compra de tus productos a través de tarjetas de crédito y debito, acepta pagos después de 24Hrs de tu afiliación ??
 
 
#ecommerce #qpaypro #marketing #pay #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico #redessocialles #seo #shopping #business #empresas #onlinestore #store #tiendaenlínea #tienda #fanpage #socialmediamarketing #startup #shoppingonline #payments",1,0,0,0,0,0,0,0,0,,https://www.facebook.com/photo.php?fbid=2694812304143611&set=a.504567235015204&type=3,1
1692583127699872_2692761834348658,https://facebook.com/1692583127699872_2692761834348658,1692583127699872,30 Apr 2021 11:30:00 AM,photo,"¿Ya preparaste tus campañas publicitarias para el día de la madre? ?

?Sí aun no, estas a tiempo de realizarlas, estas campañas tienen que estar pensadas anticipadamente para que tus clientes sepan que tendrás promociones y poder abarcar un mayor porcentaje de clientes. ?
 
#ecommerce #qpaypro #marketing #pay #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico #redessocialles #seo #shopping #business #empresas #onlinestore #store #tiendaenlínea #tienda #fanpage #socialmediamarketing #startup #shoppingonline #payments",0,0,0,0,0,0,0,0,0,,https://www.facebook.com/photo.php?fbid=2692761834348658&set=a.504567235015204&type=3,0
1692583127699872_2691406457817529,https://facebook.com/1692583127699872_2691406457817529,1692583127699872,28 Apr 2021 11:07:46 AM,video,"??Nuestros amigos de Kalon nos cuentan de su tienda en línea.

??Compra en línea y paga con tarjeta en: https://kalon.shop/ 

#ecommerce #qpaypro #marketing #pay #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico #redessocialles #seo #shopping #business #empresas #onlinestore #store #tiendaenlínea #tienda #fanpage #socialmediamarketing #startup #shoppingonline #payments",1,0,0,0,0,0,0,0,0,,https://www.facebook.com/504840204987907/videos/509518370222672,1
1692583127699872_2690086011282907,https://facebook.com/1692583127699872_2690086011282907,1692583127699872,26 Apr 2021 11:30:04 AM,photo,"¡Feliz día de la secretaria! ??

Qpaypro, les desea un feliz día a todas aquellas secretarias por su dedicación y esfuerzo día con día ?

¡Qpaypro, tu solución para vender en línea! ??

 
#ecommerce #qpaypro #marketing #pay #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico #redessocialles #seo #shopping #business #empresas #onlinestore #store #tiendaenlínea #tienda #fanpage #socialmediamarketing #startup #shoppingonline #payments",2,0,0,0,0,0,0,0,0,,https://www.facebook.com/photo.php?fbid=2690086011282907&set=a.504567235015204&type=3,2
1692583127699872_2687973288160846,https://facebook.com/1692583127699872_2687973288160846,1692583127699872,23 Apr 2021 11:30:03 AM,photo,"?Los guatemaltecos presentan un uso del 75% internet intensivo al día, y de gran peso a la hora de tomar una decisión de compra, impulsa tu negocio de forma online e incrementa tus ventas aceptando tarjetas de crédito o debido de forma online ??

¡Con Qpaypro acepta pagos en línea!

#ecommerce #qpaypro #marketing #pay #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico #redessocialles #seo #shopping #business #empresas #onlinestore #store #tiendaenlínea #tienda #fanpage #socialmediamarketing #startup #shoppingonline #payments",4,0,0,0,0,0,0,0,0,,https://www.facebook.com/photo.php?fbid=2687973288160846&set=a.504567235015204&type=3,4
1692583127699872_2686570488301126,https://facebook.com/1692583127699872_2686570488301126,1692583127699872,21 Apr 2021 11:02:27 AM,video,"??Nuestros amigos de Cantel nos cuentan cómo son sus nuevas formas de compra.

??Compra en línea y paga con tarjeta en: https://cantel.com.gt/ 

#ecommerce #qpaypro #marketing #pay #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico #redessocialles #seo #shopping #business #empresas #onlinestore #store #tiendaenlínea #tienda #fanpage #socialmediamarketing #startup #shoppingonline #payments",2,0,0,0,0,0,0,0,0,,https://www.facebook.com/504840204987907/videos/548840559437213,2
1692583127699872_2685253871766121,https://facebook.com/1692583127699872_2685253871766121,1692583127699872,19 Apr 2021 11:30:02 AM,photo,"?El comportamiento de las personas ha cambiado, ahora el 65% de las personas prefieren pagos de manera online, Qpaypro te ayudará a implementar las herramientas necesarias para que gestiones tus pagos de manera totalmente digital ??

¡No pierdas clientes y potencia tus ventas! ?

#ecommerce #qpaypro #marketing #pay #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico #redessocialles #seo #shopping #business #empresas #onlinestore #store #tiendaenlínea #tienda #fanpage #socialmediamarketing #startup #shoppingonline #payments",2,0,0,0,0,0,0,0,0,,https://www.facebook.com/photo.php?fbid=2685253871766121&set=a.504567235015204&type=3,2
1692583127699872_2683241238634051,https://facebook.com/1692583127699872_2683241238634051,1692583127699872,16 Apr 2021 11:30:04 AM,photo,"?Qpaypro es tu aliado de negocios, facilita la compra a tu cliente con una plataforma eficiente de cobros en línea y comienza ha impulsar tu negocio hoy mismo, déjanos tus datos para que un asesor especializado te de toda la información ⬇?
 
#ecommerce #qpaypro #marketing #pay #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico #redessocialles #seo #shopping #business #empresas #onlinestore #store #tiendaenlínea #tienda #fanpage #socialmediamarketing #startup #shoppingonline #payments",4,0,0,0,0,0,1,0,0,,https://www.facebook.com/photo.php?fbid=2683241238634051&set=a.504567235015204&type=3,4
1692583127699872_2681886555436186,https://facebook.com/1692583127699872_2681886555436186,1692583127699872,14 Apr 2021 10:57:31 AM,video,"??Nuestros amigos de Mumuso Guatemala nos cuentan como es el Rush operativo ?

Compra en línea y paga con tarjeta en: https://www.mumuso.com.gt 

#ecommerce #qpaypro #marketing #pay #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico #redessocialles #seo #shopping #business #empresas #onlinestore #store #tiendaenlínea #tienda #fanpage #socialmediamarketing #startup #shoppingonline #payments",3,0,0,0,0,0,0,0,0,,https://www.facebook.com/504840204987907/videos/362144315124328,3
1692583127699872_2680511768906998,https://facebook.com/1692583127699872_2680511768906998,1692583127699872,12 Apr 2021 11:30:02 AM,photo,"?Actualmente, el comercio electrónico es uno de los sectores de mayor actividad. Su auge a nivel global se debe principalmente a dos factores: avance de la tecnología y nuevos hábitos de consumo por parte de los consumidores. Está proyectado que el comercio electrónico al final del año 2021 tendrá un crecimiento del 70% ??

#ecommerce #qpaypro #marketing #pay #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico #redessocialles #seo #shopping #business #empresas #onlinestore #store #tiendaenlínea #tienda #fanpage #socialmediamarketing #startup #shoppingonline #payments",4,0,0,0,0,0,0,1,0,,https://www.facebook.com/photo.php?fbid=2680511768906998&set=a.504567235015204&type=3,4
1692583127699872_2671472639810911,https://facebook.com/1692583127699872_2671472639810911,1692583127699872,30 Mar 2021 01:36:49 PM,photo,"¡Nos tomamos un respiro! ??

Nuestra área administrativa estará cerrada a partir del 31 de marzo y regresamos en horario normal el 5 de abril. 

? No olvides que nuestro soporte de ayuda a nuestros clientes seguirá activo por si tienes una duda o consulta. 

¡Regresa de tus vacaciones y potencia tus ventas! ??",1,0,0,0,0,0,0,0,0,,https://www.facebook.com/photo.php?fbid=2671472586477583&set=a.504567235015204&type=3,1
1692583127699872_2668397636785078,https://facebook.com/1692583127699872_2668397636785078,1692583127699872,29 Mar 2021 09:30:16 AM,photo,"15% de descuento en Plan Professional Qpaypro ?
? Regresa de tus vacaciones y empieza a vender en línea aceptando tarjetas de crédito y débito ?

*?????? ?????? ??? ????? ?? ?? ????? ?? ??????? ? ?? ????? ????*

¡Afíliate Hoy! ?

https://payments.qpaypro.com/checkout/visanetgt_qpay/64193",1,0,0,0,0,0,0,0,0,,https://www.facebook.com/photo.php?fbid=2668394930118682&set=a.504567235015204&type=3,1
1692583127699872_2668379650120210,https://facebook.com/1692583127699872_2668379650120210,1692583127699872,26 Mar 2021 09:30:01 AM,link,"30% de descuento Planes Qpaypro ?

?? Ofrécele a tus clientes la opción de pagarte con tarjeta de crédito o débito en línea sin importar el canal de venta en el que se encuentre y sin necesidad de un sitio web. Por eso traemos descuentos en nuestros 3 planes de Qpaypro para que puedas potenciar tus ventas ?

*?????? ?????? ?́????????? ??????? ?? ?? ????? ????*",0,0,0,0,0,0,0,1,1,,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.qpaypro.com%2F&h=AUAB-v_plb9KiOZ9fvd7igMMMPV88WcBtAMKmtLEUqjtBi7KAtRs1iLKldQPIqa1GK9QWFicxWSsc2IxD1wU9qYrTxm5quTJKUyKPMihcFgem5EBaJPA0U9DkxAj71HP&s=1,0
1692583127699872_2668382173453291,https://facebook.com/1692583127699872_2668382173453291,1692583127699872,26 Mar 2021 09:30:00 AM,link,"15% de descuento Planes Qpayshop ??

?? QPayShop te da el poder de vender fácilmente en cualquier lugar, a cualquier persona, a través de Internet y en todo el mundo. Por eso traemos descuentos en nuestros 2 planes de Qpayshop para que puedas potenciar tus ventas y crear tu propia tienda en línea en minutos ??

*?????? ?????? ?́????????? ??????? ?? ?? ????? ????*",0,0,0,0,0,0,0,1,0,,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.qpaypro.com%2F&h=AUDLRj4_mDtYwIp20YBNebhD5UgerR5GijfEMJv5azaLIS79HqeaIfDi-LiVzTMHZ7MwjfsBk8WwXxnH7nzIazDc1VdH7KVKBaQuFRDsN9rsuRi9AqCUYjMjQfD5Kr8_&s=1,0
1692583127699872_2665791463712362,https://facebook.com/1692583127699872_2665791463712362,1692583127699872,22 Mar 2021 11:52:01 AM,photo,Que esperas para iniciar hoy mismo ? ¡Consulta nuestros paquetes y precios en la sección de historias destacadas! Despega tu negocio a la era digital. ✅?,1,0,0,0,0,0,0,0,0,,https://www.facebook.com/photo.php?fbid=2665791463712362&set=a.504567235015204&type=3,1
1692583127699872_2663838043907704,https://facebook.com/1692583127699872_2663838043907704,1692583127699872,19 Mar 2021 04:30:27 PM,video,"Nuestros amigos de Mumuso Guatemala nos cuentan como fue implementar diferentes formas de pago para sus clientes ??

Compra en línea y paga con tarjeta en 
https://www.mumuso.com.gt

#ecommerce #qpaypro #marketing #pymes #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico",2,0,0,0,0,0,0,0,0,,https://www.facebook.com/504840204987907/videos/435865234145440,2
1692583127699872_2661506687474173,https://facebook.com/1692583127699872_2661506687474173,1692583127699872,19 Mar 2021 12:30:00 PM,link,"Esta es una de las mejores campañas publicitarias de Facebook para impulsar las ventas de comercio electrónico ??

#ecommerce #qpaypro #marketing #pymes #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico",2,0,0,0,0,0,0,0,0,,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.qpaypro.com%2F&h=AUDFFSoI1qp3Bnx1vNrNYCVjEVwiFnSoh9xiyeB4gDmmnoOBLWGyHsGKmpHBmB7_yEdlq7xdz4Y1syHUcw72h2FprYujRbzLXNpViwJ0U8pS8eCYzsG_e0Ha85vLyGiN&s=1,2
1692583127699872_2661493557475486,https://facebook.com/1692583127699872_2661493557475486,1692583127699872,18 Mar 2021 11:30:00 AM,link,"Aceptar tarjetas de crédito nunca fue tan fácil utilizando Qpaypro ??

#ecommerce #qpaypro #marketing #pymes #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico",0,0,0,0,0,0,0,1,0,,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.qpaypro.com%2F&h=AUC6sgM1m4uLD3SDKA0j-X3N6ZBiXJgJOG5eeikmBXfBT78XHJaNZtk32O1D8kfvL7iA5CjvgoeIc3n6LhVIoxZAYI8fAbHFqvqQydFtppGgRk1NGAah9gufxODHh1U-&s=1,0
1692583127699872_2662378420720333,https://facebook.com/1692583127699872_2662378420720333,1692583127699872,17 Mar 2021 03:00:25 PM,video,"Nuestros amigos de Cantel, nos cuentan como tener diferentes formas de pago para sus clientes ha sido funcional y como han llegado a más clientes ??

Visita su tienda en línea en
https://www.cantel.com.gt",1,0,0,0,0,0,0,0,0,,https://www.facebook.com/504840204987907/videos/523632811967672,1
1692583127699872_2661545104136998,https://facebook.com/1692583127699872_2661545104136998,1692583127699872,16 Mar 2021 12:22:00 PM,photo,"¿Sabías qué con Qpaybilling eliminas costos de impresión y envío de facturas por cobrar, lo que a su vez disminuye los tiempos de llegada de las mismas agilizando los procesos de pago? ?? 

#ecommerce #qpaypro #marketing #pymes #digitalmarketing #entrepreneur #onlineshopping #website #marketingdigital #onlinebusiness #online #onlineshop #socialmedia #qpayshop #instagram #comercioelectrónico",3,0,0,0,0,0,0,0,0,,https://www.facebook.com/photo.php?fbid=2661545104136998&set=a.504567235015204&type=3,3
